admin1_name,scenario,timeframe,severity,hazard,vop,vop_total,pct
Baringo,historic,historic,severe,any,3422883,6861377,49.89
Baringo,historic,historic,severe,dry,3422883,6861377,49.89
Baringo,historic,historic,severe,dry+heat,0,6861377,0
Baringo,historic,historic,severe,dry+heat+wet,0,6861377,0
Baringo,historic,historic,severe,dry+wet,0,6861377,0
Baringo,historic,historic,severe,heat,0,6861377,0
Baringo,historic,historic,severe,heat+wet,0,6861377,0
Baringo,historic,historic,severe,no hazard,3438494,6861377,50.11
Baringo,historic,historic,severe,wet,0,6861377,0
Baringo,ssp245,2021_2040,severe,any,3172848,6861376,46.24
Baringo,ssp245,2021_2040,severe,dry,3169571,6861376,46.19
Baringo,ssp245,2021_2040,severe,dry+heat,2089,6861376,0.03
Baringo,ssp245,2021_2040,severe,dry+heat+wet,0,6861376,0
Baringo,ssp245,2021_2040,severe,dry+wet,0,6861376,0
Baringo,ssp245,2021_2040,severe,heat,0,6861376,0
Baringo,ssp245,2021_2040,severe,heat+wet,0,6861376,0
Baringo,ssp245,2021_2040,severe,no hazard,3688529,6861376,53.76
Baringo,ssp245,2021_2040,severe,wet,1187,6861376,0.02
Baringo,ssp245,2041_2060,severe,any,3480409,6861377,50.72
Baringo,ssp245,2041_2060,severe,dry,3470591,6861377,50.58
Baringo,ssp245,2041_2060,severe,dry+heat,9818,6861377,0.14
Baringo,ssp245,2041_2060,severe,dry+heat+wet,0,6861377,0
Baringo,ssp245,2041_2060,severe,dry+wet,0,6861377,0
Baringo,ssp245,2041_2060,severe,heat,0,6861377,0
Baringo,ssp245,2041_2060,severe,heat+wet,0,6861377,0
Baringo,ssp245,2041_2060,severe,no hazard,3380968,6861377,49.28
Baringo,ssp245,2041_2060,severe,wet,0,6861377,0
Baringo,ssp585,2021_2040,severe,any,3471698,6861377,50.6
Baringo,ssp585,2021_2040,severe,dry,3467829,6861377,50.54
Baringo,ssp585,2021_2040,severe,dry+heat,3869,6861377,0.06
Baringo,ssp585,2021_2040,severe,dry+heat+wet,0,6861377,0
Baringo,ssp585,2021_2040,severe,dry+wet,0,6861377,0
Baringo,ssp585,2021_2040,severe,heat,0,6861377,0
Baringo,ssp585,2021_2040,severe,heat+wet,0,6861377,0
Baringo,ssp585,2021_2040,severe,no hazard,3389679,6861377,49.4
Baringo,ssp585,2021_2040,severe,wet,0,6861377,0
Baringo,ssp585,2041_2060,severe,any,3494765,6861376,50.93
Baringo,ssp585,2041_2060,severe,dry,3458972,6861376,50.41
Baringo,ssp585,2041_2060,severe,dry+heat,35375,6861376,0.52
Baringo,ssp585,2041_2060,severe,dry+heat+wet,0,6861376,0
Baringo,ssp585,2041_2060,severe,dry+wet,0,6861376,0
Baringo,ssp585,2041_2060,severe,heat,418,6861376,0.01
Baringo,ssp585,2041_2060,severe,heat+wet,0,6861376,0
Baringo,ssp585,2041_2060,severe,no hazard,3366611,6861376,49.07
Baringo,ssp585,2041_2060,severe,wet,0,6861376,0
Bomet,historic,historic,severe,any,1294208,11997325,10.79
Bomet,historic,historic,severe,dry,1254944,11997325,10.46
Bomet,historic,historic,severe,dry+heat,0,11997325,0
Bomet,historic,historic,severe,dry+heat+wet,0,11997325,0
Bomet,historic,historic,severe,dry+wet,0,11997325,0
Bomet,historic,historic,severe,heat,0,11997325,0
Bomet,historic,historic,severe,heat+wet,0,11997325,0
Bomet,historic,historic,severe,no hazard,10703118,11997325,89.21
Bomet,historic,historic,severe,wet,39263,11997325,0.33
Bomet,ssp245,2021_2040,severe,any,657194,11997325,5.48
Bomet,ssp245,2021_2040,severe,dry,557268,11997325,4.64
Bomet,ssp245,2021_2040,severe,dry+heat,0,11997325,0
Bomet,ssp245,2021_2040,severe,dry+heat+wet,0,11997325,0
Bomet,ssp245,2021_2040,severe,dry+wet,0,11997325,0
Bomet,ssp245,2021_2040,severe,heat,0,11997325,0
Bomet,ssp245,2021_2040,severe,heat+wet,0,11997325,0
Bomet,ssp245,2021_2040,severe,no hazard,11340132,11997325,94.52
Bomet,ssp245,2021_2040,severe,wet,99925,11997325,0.83
Bomet,ssp245,2041_2060,severe,any,1011434,11997326,8.43
Bomet,ssp245,2041_2060,severe,dry,957805,11997326,7.98
Bomet,ssp245,2041_2060,severe,dry+heat,0,11997326,0
Bomet,ssp245,2041_2060,severe,dry+heat+wet,0,11997326,0
Bomet,ssp245,2041_2060,severe,dry+wet,0,11997326,0
Bomet,ssp245,2041_2060,severe,heat,0,11997326,0
Bomet,ssp245,2041_2060,severe,heat+wet,0,11997326,0
Bomet,ssp245,2041_2060,severe,no hazard,10985892,11997326,91.57
Bomet,ssp245,2041_2060,severe,wet,53629,11997326,0.45
Bomet,ssp585,2021_2040,severe,any,990389,11997326,8.26
Bomet,ssp585,2021_2040,severe,dry,940674,11997326,7.84
Bomet,ssp585,2021_2040,severe,dry+heat,0,11997326,0
Bomet,ssp585,2021_2040,severe,dry+heat+wet,0,11997326,0
Bomet,ssp585,2021_2040,severe,dry+wet,0,11997326,0
Bomet,ssp585,2021_2040,severe,heat,0,11997326,0
Bomet,ssp585,2021_2040,severe,heat+wet,0,11997326,0
Bomet,ssp585,2021_2040,severe,no hazard,11006937,11997326,91.74
Bomet,ssp585,2021_2040,severe,wet,49715,11997326,0.41
Bomet,ssp585,2041_2060,severe,any,950026,11997325,7.92
Bomet,ssp585,2041_2060,severe,dry,901189,11997325,7.51
Bomet,ssp585,2041_2060,severe,dry+heat,0,11997325,0
Bomet,ssp585,2041_2060,severe,dry+heat+wet,0,11997325,0
Bomet,ssp585,2041_2060,severe,dry+wet,0,11997325,0
Bomet,ssp585,2041_2060,severe,heat,0,11997325,0
Bomet,ssp585,2041_2060,severe,heat+wet,0,11997325,0
Bomet,ssp585,2041_2060,severe,no hazard,11047300,11997325,92.08
Bomet,ssp585,2041_2060,severe,wet,48836,11997325,0.41
Bungoma,historic,historic,severe,any,453270,21605935,2.1
Bungoma,historic,historic,severe,dry,176,21605935,0
Bungoma,historic,historic,severe,dry+heat,0,21605935,0
Bungoma,historic,historic,severe,dry+heat+wet,0,21605935,0
Bungoma,historic,historic,severe,dry+wet,0,21605935,0
Bungoma,historic,historic,severe,heat,0,21605935,0
Bungoma,historic,historic,severe,heat+wet,0,21605935,0
Bungoma,historic,historic,severe,no hazard,21152666,21605935,97.9
Bungoma,historic,historic,severe,wet,453093,21605935,2.1
Bungoma,ssp245,2021_2040,severe,any,832680,21605936,3.85
Bungoma,ssp245,2021_2040,severe,dry,0,21605936,0
Bungoma,ssp245,2021_2040,severe,dry+heat,0,21605936,0
Bungoma,ssp245,2021_2040,severe,dry+heat+wet,0,21605936,0
Bungoma,ssp245,2021_2040,severe,dry+wet,0,21605936,0
Bungoma,ssp245,2021_2040,severe,heat,0,21605936,0
Bungoma,ssp245,2021_2040,severe,heat+wet,0,21605936,0
Bungoma,ssp245,2021_2040,severe,no hazard,20773256,21605936,96.15
Bungoma,ssp245,2021_2040,severe,wet,832680,21605936,3.85
Bungoma,ssp245,2041_2060,severe,any,602967,21605936,2.79
Bungoma,ssp245,2041_2060,severe,dry,0,21605936,0
Bungoma,ssp245,2041_2060,severe,dry+heat,0,21605936,0
Bungoma,ssp245,2041_2060,severe,dry+heat+wet,0,21605936,0
Bungoma,ssp245,2041_2060,severe,dry+wet,0,21605936,0
Bungoma,ssp245,2041_2060,severe,heat,0,21605936,0
Bungoma,ssp245,2041_2060,severe,heat+wet,0,21605936,0
Bungoma,ssp245,2041_2060,severe,no hazard,21002969,21605936,97.21
Bungoma,ssp245,2041_2060,severe,wet,602967,21605936,2.79
Bungoma,ssp585,2021_2040,severe,any,588500,21605936,2.72
Bungoma,ssp585,2021_2040,severe,dry,176,21605936,0
Bungoma,ssp585,2021_2040,severe,dry+heat,0,21605936,0
Bungoma,ssp585,2021_2040,severe,dry+heat+wet,0,21605936,0
Bungoma,ssp585,2021_2040,severe,dry+wet,0,21605936,0
Bungoma,ssp585,2021_2040,severe,heat,0,21605936,0
Bungoma,ssp585,2021_2040,severe,heat+wet,0,21605936,0
Bungoma,ssp585,2021_2040,severe,no hazard,21017436,21605936,97.28
Bungoma,ssp585,2021_2040,severe,wet,588324,21605936,2.72
Bungoma,ssp585,2041_2060,severe,any,715994,21605936,3.31
Bungoma,ssp585,2041_2060,severe,dry,0,21605936,0
Bungoma,ssp585,2041_2060,severe,dry+heat,0,21605936,0
Bungoma,ssp585,2041_2060,severe,dry+heat+wet,0,21605936,0
Bungoma,ssp585,2041_2060,severe,dry+wet,0,21605936,0
Bungoma,ssp585,2041_2060,severe,heat,0,21605936,0
Bungoma,ssp585,2041_2060,severe,heat+wet,0,21605936,0
Bungoma,ssp585,2041_2060,severe,no hazard,20889942,21605936,96.69
Bungoma,ssp585,2041_2060,severe,wet,715994,21605936,3.31
Busia,historic,historic,severe,any,73667,8105364,0.91
Busia,historic,historic,severe,dry,71470,8105364,0.88
Busia,historic,historic,severe,dry+heat,0,8105364,0
Busia,historic,historic,severe,dry+heat+wet,0,8105364,0
Busia,historic,historic,severe,dry+wet,0,8105364,0
Busia,historic,historic,severe,heat,0,8105364,0
Busia,historic,historic,severe,heat+wet,0,8105364,0
Busia,historic,historic,severe,no hazard,8031697,8105364,99.09
Busia,historic,historic,severe,wet,2197,8105364,0.03
Busia,ssp245,2021_2040,severe,any,149426,8105363,1.84
Busia,ssp245,2021_2040,severe,dry,31294,8105363,0.39
Busia,ssp245,2021_2040,severe,dry+heat,0,8105363,0
Busia,ssp245,2021_2040,severe,dry+heat+wet,0,8105363,0
Busia,ssp245,2021_2040,severe,dry+wet,0,8105363,0
Busia,ssp245,2021_2040,severe,heat,0,8105363,0
Busia,ssp245,2021_2040,severe,heat+wet,0,8105363,0
Busia,ssp245,2021_2040,severe,no hazard,7955938,8105363,98.16
Busia,ssp245,2021_2040,severe,wet,118131,8105363,1.46
Busia,ssp245,2041_2060,severe,any,78669,8105364,0.97
Busia,ssp245,2041_2060,severe,dry,38234,8105364,0.47
Busia,ssp245,2041_2060,severe,dry+heat,0,8105364,0
Busia,ssp245,2041_2060,severe,dry+heat+wet,0,8105364,0
Busia,ssp245,2041_2060,severe,dry+wet,0,8105364,0
Busia,ssp245,2041_2060,severe,heat,0,8105364,0
Busia,ssp245,2041_2060,severe,heat+wet,0,8105364,0
Busia,ssp245,2041_2060,severe,no hazard,8026695,8105364,99.03
Busia,ssp245,2041_2060,severe,wet,40435,8105364,0.5
Busia,ssp585,2021_2040,severe,any,68695,8105363,0.85
Busia,ssp585,2021_2040,severe,dry,30431,8105363,0.38
Busia,ssp585,2021_2040,severe,dry+heat,0,8105363,0
Busia,ssp585,2021_2040,severe,dry+heat+wet,0,8105363,0
Busia,ssp585,2021_2040,severe,dry+wet,0,8105363,0
Busia,ssp585,2021_2040,severe,heat,0,8105363,0
Busia,ssp585,2021_2040,severe,heat+wet,0,8105363,0
Busia,ssp585,2021_2040,severe,no hazard,8036669,8105363,99.15
Busia,ssp585,2021_2040,severe,wet,38263,8105363,0.47
Busia,ssp585,2041_2060,severe,any,130323,8105364,1.61
Busia,ssp585,2041_2060,severe,dry,30455,8105364,0.38
Busia,ssp585,2041_2060,severe,dry+heat,0,8105364,0
Busia,ssp585,2041_2060,severe,dry+heat+wet,0,8105364,0
Busia,ssp585,2041_2060,severe,dry+wet,0,8105364,0
Busia,ssp585,2041_2060,severe,heat,0,8105364,0
Busia,ssp585,2041_2060,severe,heat+wet,0,8105364,0
Busia,ssp585,2041_2060,severe,no hazard,7975041,8105364,98.39
Busia,ssp585,2041_2060,severe,wet,99868,8105364,1.23
Elgeyo-Marakwet,historic,historic,severe,any,875553,7872730,11.12
Elgeyo-Marakwet,historic,historic,severe,dry,871824,7872730,11.07
Elgeyo-Marakwet,historic,historic,severe,dry+heat,0,7872730,0
Elgeyo-Marakwet,historic,historic,severe,dry+heat+wet,0,7872730,0
Elgeyo-Marakwet,historic,historic,severe,dry+wet,0,7872730,0
Elgeyo-Marakwet,historic,historic,severe,heat,0,7872730,0
Elgeyo-Marakwet,historic,historic,severe,heat+wet,0,7872730,0
Elgeyo-Marakwet,historic,historic,severe,no hazard,6997177,7872730,88.88
Elgeyo-Marakwet,historic,historic,severe,wet,3729,7872730,0.05
Elgeyo-Marakwet,ssp245,2021_2040,severe,any,707136,7872730,8.98
Elgeyo-Marakwet,ssp245,2021_2040,severe,dry,703407,7872730,8.93
Elgeyo-Marakwet,ssp245,2021_2040,severe,dry+heat,0,7872730,0
Elgeyo-Marakwet,ssp245,2021_2040,severe,dry+heat+wet,0,7872730,0
Elgeyo-Marakwet,ssp245,2021_2040,severe,dry+wet,0,7872730,0
Elgeyo-Marakwet,ssp245,2021_2040,severe,heat,0,7872730,0
Elgeyo-Marakwet,ssp245,2021_2040,severe,heat+wet,0,7872730,0
Elgeyo-Marakwet,ssp245,2021_2040,severe,no hazard,7165594,7872730,91.02
Elgeyo-Marakwet,ssp245,2021_2040,severe,wet,3729,7872730,0.05
Elgeyo-Marakwet,ssp245,2041_2060,severe,any,875798,7872731,11.12
Elgeyo-Marakwet,ssp245,2041_2060,severe,dry,872070,7872731,11.08
Elgeyo-Marakwet,ssp245,2041_2060,severe,dry+heat,0,7872731,0
Elgeyo-Marakwet,ssp245,2041_2060,severe,dry+heat+wet,0,7872731,0
Elgeyo-Marakwet,ssp245,2041_2060,severe,dry+wet,0,7872731,0
Elgeyo-Marakwet,ssp245,2041_2060,severe,heat,0,7872731,0
Elgeyo-Marakwet,ssp245,2041_2060,severe,heat+wet,0,7872731,0
Elgeyo-Marakwet,ssp245,2041_2060,severe,no hazard,6996932,7872731,88.88
Elgeyo-Marakwet,ssp245,2041_2060,severe,wet,3729,7872731,0.05
Elgeyo-Marakwet,ssp585,2021_2040,severe,any,882975,7872730,11.22
Elgeyo-Marakwet,ssp585,2021_2040,severe,dry,879246,7872730,11.17
Elgeyo-Marakwet,ssp585,2021_2040,severe,dry+heat,0,7872730,0
Elgeyo-Marakwet,ssp585,2021_2040,severe,dry+heat+wet,0,7872730,0
Elgeyo-Marakwet,ssp585,2021_2040,severe,dry+wet,0,7872730,0
Elgeyo-Marakwet,ssp585,2021_2040,severe,heat,0,7872730,0
Elgeyo-Marakwet,ssp585,2021_2040,severe,heat+wet,0,7872730,0
Elgeyo-Marakwet,ssp585,2021_2040,severe,no hazard,6989755,7872730,88.78
Elgeyo-Marakwet,ssp585,2021_2040,severe,wet,3729,7872730,0.05
Elgeyo-Marakwet,ssp585,2041_2060,severe,any,800823,7872731,10.17
Elgeyo-Marakwet,ssp585,2041_2060,severe,dry,782622,7872731,9.94
Elgeyo-Marakwet,ssp585,2041_2060,severe,dry+heat,2659,7872731,0.03
Elgeyo-Marakwet,ssp585,2041_2060,severe,dry+heat+wet,0,7872731,0
Elgeyo-Marakwet,ssp585,2041_2060,severe,dry+wet,0,7872731,0
Elgeyo-Marakwet,ssp585,2041_2060,severe,heat,0,7872731,0
Elgeyo-Marakwet,ssp585,2041_2060,severe,heat+wet,0,7872731,0
Elgeyo-Marakwet,ssp585,2041_2060,severe,no hazard,7071907,7872731,89.83
Elgeyo-Marakwet,ssp585,2041_2060,severe,wet,15543,7872731,0.2
Embu,historic,historic,severe,any,10424537,11921461,87.44
Embu,historic,historic,severe,dry,9935613,11921461,83.34
Embu,historic,historic,severe,dry+heat,487983,11921461,4.09
Embu,historic,historic,severe,dry+heat+wet,0,11921461,0
Embu,historic,historic,severe,dry+wet,0,11921461,0
Embu,historic,historic,severe,heat,941,11921461,0.01
Embu,historic,historic,severe,heat+wet,0,11921461,0
Embu,historic,historic,severe,no hazard,1496924,11921461,12.56
Embu,historic,historic,severe,wet,0,11921461,0
Embu,ssp245,2021_2040,severe,any,10221044,11921460,85.74
Embu,ssp245,2021_2040,severe,dry,9366026,11921460,78.56
Embu,ssp245,2021_2040,severe,dry+heat,844009,11921460,7.08
Embu,ssp245,2021_2040,severe,dry+heat+wet,0,11921460,0
Embu,ssp245,2021_2040,severe,dry+wet,0,11921460,0
Embu,ssp245,2021_2040,severe,heat,11008,11921460,0.09
Embu,ssp245,2021_2040,severe,heat+wet,0,11921460,0
Embu,ssp245,2021_2040,severe,no hazard,1700417,11921460,14.26
Embu,ssp245,2021_2040,severe,wet,0,11921460,0
Embu,ssp245,2041_2060,severe,any,10436441,11921460,87.54
Embu,ssp245,2041_2060,severe,dry,9235477,11921460,77.47
Embu,ssp245,2041_2060,severe,dry+heat,1168161,11921460,9.8
Embu,ssp245,2041_2060,severe,dry+heat+wet,0,11921460,0
Embu,ssp245,2041_2060,severe,dry+wet,0,11921460,0
Embu,ssp245,2041_2060,severe,heat,32802,11921460,0.28
Embu,ssp245,2041_2060,severe,heat+wet,0,11921460,0
Embu,ssp245,2041_2060,severe,no hazard,1485020,11921460,12.46
Embu,ssp245,2041_2060,severe,wet,0,11921460,0
Embu,ssp585,2021_2040,severe,any,10473980,11921461,87.86
Embu,ssp585,2021_2040,severe,dry,9509616,11921461,79.77
Embu,ssp585,2021_2040,severe,dry+heat,951600,11921461,7.98
Embu,ssp585,2021_2040,severe,dry+heat+wet,0,11921461,0
Embu,ssp585,2021_2040,severe,dry+wet,0,11921461,0
Embu,ssp585,2021_2040,severe,heat,12764,11921461,0.11
Embu,ssp585,2021_2040,severe,heat+wet,0,11921461,0
Embu,ssp585,2021_2040,severe,no hazard,1447481,11921461,12.14
Embu,ssp585,2021_2040,severe,wet,0,11921461,0
Embu,ssp585,2041_2060,severe,any,10500179,11921461,88.08
Embu,ssp585,2041_2060,severe,dry,8944255,11921461,75.03
Embu,ssp585,2041_2060,severe,dry+heat,1508058,11921461,12.65
Embu,ssp585,2041_2060,severe,dry+heat+wet,0,11921461,0
Embu,ssp585,2041_2060,severe,dry+wet,0,11921461,0
Embu,ssp585,2041_2060,severe,heat,47866,11921461,0.4
Embu,ssp585,2041_2060,severe,heat+wet,0,11921461,0
Embu,ssp585,2041_2060,severe,no hazard,1421282,11921461,11.92
Embu,ssp585,2041_2060,severe,wet,0,11921461,0
Garissa,historic,historic,severe,any,89994,90033,99.96
Garissa,historic,historic,severe,dry,54591,90033,60.63
Garissa,historic,historic,severe,dry+heat,35403,90033,39.32
Garissa,historic,historic,severe,dry+heat+wet,0,90033,0
Garissa,historic,historic,severe,dry+wet,0,90033,0
Garissa,historic,historic,severe,heat,0,90033,0
Garissa,historic,historic,severe,heat+wet,0,90033,0
Garissa,historic,historic,severe,no hazard,39,90033,0.04
Garissa,historic,historic,severe,wet,0,90033,0
Garissa,ssp245,2021_2040,severe,any,89993,90032,99.96
Garissa,ssp245,2021_2040,severe,dry,42993,90032,47.75
Garissa,ssp245,2021_2040,severe,dry+heat,46610,90032,51.77
Garissa,ssp245,2021_2040,severe,dry+heat+wet,0,90032,0
Garissa,ssp245,2021_2040,severe,dry+wet,0,90032,0
Garissa,ssp245,2021_2040,severe,heat,390,90032,0.43
Garissa,ssp245,2021_2040,severe,heat+wet,0,90032,0
Garissa,ssp245,2021_2040,severe,no hazard,39,90032,0.04
Garissa,ssp245,2021_2040,severe,wet,0,90032,0
Garissa,ssp245,2041_2060,severe,any,90000,90033,99.96
Garissa,ssp245,2041_2060,severe,dry,16418,90033,18.24
Garissa,ssp245,2041_2060,severe,dry+heat,73504,90033,81.64
Garissa,ssp245,2041_2060,severe,dry+heat+wet,0,90033,0
Garissa,ssp245,2041_2060,severe,dry+wet,0,90033,0
Garissa,ssp245,2041_2060,severe,heat,78,90033,0.09
Garissa,ssp245,2041_2060,severe,heat+wet,0,90033,0
Garissa,ssp245,2041_2060,severe,no hazard,33,90033,0.04
Garissa,ssp245,2041_2060,severe,wet,0,90033,0
Garissa,ssp585,2021_2040,severe,any,90000,90033,99.96
Garissa,ssp585,2021_2040,severe,dry,38774,90033,43.07
Garissa,ssp585,2021_2040,severe,dry+heat,51220,90033,56.89
Garissa,ssp585,2021_2040,severe,dry+heat+wet,0,90033,0
Garissa,ssp585,2021_2040,severe,dry+wet,0,90033,0
Garissa,ssp585,2021_2040,severe,heat,6,90033,0.01
Garissa,ssp585,2021_2040,severe,heat+wet,0,90033,0
Garissa,ssp585,2021_2040,severe,no hazard,33,90033,0.04
Garissa,ssp585,2021_2040,severe,wet,0,90033,0
Garissa,ssp585,2041_2060,severe,any,90000,90034,99.96
Garissa,ssp585,2041_2060,severe,dry,7622,90034,8.47
Garissa,ssp585,2041_2060,severe,dry+heat,81982,90034,91.06
Garissa,ssp585,2041_2060,severe,dry+heat+wet,0,90034,0
Garissa,ssp585,2041_2060,severe,dry+wet,0,90034,0
Garissa,ssp585,2041_2060,severe,heat,397,90034,0.44
Garissa,ssp585,2041_2060,severe,heat+wet,0,90034,0
Garissa,ssp585,2041_2060,severe,no hazard,33,90034,0.04
Garissa,ssp585,2041_2060,severe,wet,0,90034,0
Homa Bay,historic,historic,severe,any,2389805,15549071,15.37
Homa Bay,historic,historic,severe,dry,2350562,15549071,15.12
Homa Bay,historic,historic,severe,dry+heat,0,15549071,0
Homa Bay,historic,historic,severe,dry+heat+wet,0,15549071,0
Homa Bay,historic,historic,severe,dry+wet,0,15549071,0
Homa Bay,historic,historic,severe,heat,0,15549071,0
Homa Bay,historic,historic,severe,heat+wet,0,15549071,0
Homa Bay,historic,historic,severe,no hazard,13159266,15549071,84.63
Homa Bay,historic,historic,severe,wet,39243,15549071,0.25
Homa Bay,ssp245,2021_2040,severe,any,1458503,15549071,9.38
Homa Bay,ssp245,2021_2040,severe,dry,1323983,15549071,8.51
Homa Bay,ssp245,2021_2040,severe,dry+heat,0,15549071,0
Homa Bay,ssp245,2021_2040,severe,dry+heat+wet,0,15549071,0
Homa Bay,ssp245,2021_2040,severe,dry+wet,0,15549071,0
Homa Bay,ssp245,2021_2040,severe,heat,0,15549071,0
Homa Bay,ssp245,2021_2040,severe,heat+wet,0,15549071,0
Homa Bay,ssp245,2021_2040,severe,no hazard,14090568,15549071,90.62
Homa Bay,ssp245,2021_2040,severe,wet,134520,15549071,0.87
Homa Bay,ssp245,2041_2060,severe,any,1517612,15549071,9.76
Homa Bay,ssp245,2041_2060,severe,dry,1451626,15549071,9.34
Homa Bay,ssp245,2041_2060,severe,dry+heat,0,15549071,0
Homa Bay,ssp245,2041_2060,severe,dry+heat+wet,0,15549071,0
Homa Bay,ssp245,2041_2060,severe,dry+wet,0,15549071,0
Homa Bay,ssp245,2041_2060,severe,heat,0,15549071,0
Homa Bay,ssp245,2041_2060,severe,heat+wet,0,15549071,0
Homa Bay,ssp245,2041_2060,severe,no hazard,14031459,15549071,90.24
Homa Bay,ssp245,2041_2060,severe,wet,65986,15549071,0.42
Homa Bay,ssp585,2021_2040,severe,any,1556780,15549071,10.01
Homa Bay,ssp585,2021_2040,severe,dry,1474090,15549071,9.48
Homa Bay,ssp585,2021_2040,severe,dry+heat,0,15549071,0
Homa Bay,ssp585,2021_2040,severe,dry+heat+wet,0,15549071,0
Homa Bay,ssp585,2021_2040,severe,dry+wet,0,15549071,0
Homa Bay,ssp585,2021_2040,severe,heat,0,15549071,0
Homa Bay,ssp585,2021_2040,severe,heat+wet,0,15549071,0
Homa Bay,ssp585,2021_2040,severe,no hazard,13992291,15549071,89.99
Homa Bay,ssp585,2021_2040,severe,wet,82690,15549071,0.53
Homa Bay,ssp585,2041_2060,severe,any,1259384,15549071,8.1
Homa Bay,ssp585,2041_2060,severe,dry,1178796,15549071,7.58
Homa Bay,ssp585,2041_2060,severe,dry+heat,0,15549071,0
Homa Bay,ssp585,2041_2060,severe,dry+heat+wet,0,15549071,0
Homa Bay,ssp585,2041_2060,severe,dry+wet,0,15549071,0
Homa Bay,ssp585,2041_2060,severe,heat,0,15549071,0
Homa Bay,ssp585,2041_2060,severe,heat+wet,0,15549071,0
Homa Bay,ssp585,2041_2060,severe,no hazard,14289687,15549071,91.9
Homa Bay,ssp585,2041_2060,severe,wet,80588,15549071,0.52
Isiolo,historic,historic,severe,any,566419,570623,99.26
Isiolo,historic,historic,severe,dry,506511,570623,88.76
Isiolo,historic,historic,severe,dry+heat,59908,570623,10.5
Isiolo,historic,historic,severe,dry+heat+wet,0,570623,0
Isiolo,historic,historic,severe,dry+wet,0,570623,0
Isiolo,historic,historic,severe,heat,0,570623,0
Isiolo,historic,historic,severe,heat+wet,0,570623,0
Isiolo,historic,historic,severe,no hazard,4204,570623,0.74
Isiolo,historic,historic,severe,wet,0,570623,0
Isiolo,ssp245,2021_2040,severe,any,566409,570622,99.26
Isiolo,ssp245,2021_2040,severe,dry,479915,570622,84.1
Isiolo,ssp245,2021_2040,severe,dry+heat,86365,570622,15.14
Isiolo,ssp245,2021_2040,severe,dry+heat+wet,0,570622,0
Isiolo,ssp245,2021_2040,severe,dry+wet,0,570622,0
Isiolo,ssp245,2021_2040,severe,heat,129,570622,0.02
Isiolo,ssp245,2021_2040,severe,heat+wet,0,570622,0
Isiolo,ssp245,2021_2040,severe,no hazard,4213,570622,0.74
Isiolo,ssp245,2021_2040,severe,wet,0,570622,0
Isiolo,ssp245,2041_2060,severe,any,566342,570622,99.25
Isiolo,ssp245,2041_2060,severe,dry,457975,570622,80.26
Isiolo,ssp245,2041_2060,severe,dry+heat,108238,570622,18.97
Isiolo,ssp245,2041_2060,severe,dry+heat+wet,0,570622,0
Isiolo,ssp245,2041_2060,severe,dry+wet,0,570622,0
Isiolo,ssp245,2041_2060,severe,heat,129,570622,0.02
Isiolo,ssp245,2041_2060,severe,heat+wet,0,570622,0
Isiolo,ssp245,2041_2060,severe,no hazard,4280,570622,0.75
Isiolo,ssp245,2041_2060,severe,wet,0,570622,0
Isiolo,ssp585,2021_2040,severe,any,566419,570623,99.26
Isiolo,ssp585,2021_2040,severe,dry,472045,570623,82.72
Isiolo,ssp585,2021_2040,severe,dry+heat,94374,570623,16.54
Isiolo,ssp585,2021_2040,severe,dry+heat+wet,0,570623,0
Isiolo,ssp585,2021_2040,severe,dry+wet,0,570623,0
Isiolo,ssp585,2021_2040,severe,heat,0,570623,0
Isiolo,ssp585,2021_2040,severe,heat+wet,0,570623,0
Isiolo,ssp585,2021_2040,severe,no hazard,4204,570623,0.74
Isiolo,ssp585,2021_2040,severe,wet,0,570623,0
Isiolo,ssp585,2041_2060,severe,any,566419,570623,99.26
Isiolo,ssp585,2041_2060,severe,dry,431222,570623,75.57
Isiolo,ssp585,2041_2060,severe,dry+heat,135068,570623,23.67
Isiolo,ssp585,2041_2060,severe,dry+heat+wet,0,570623,0
Isiolo,ssp585,2041_2060,severe,dry+wet,0,570623,0
Isiolo,ssp585,2041_2060,severe,heat,129,570623,0.02
Isiolo,ssp585,2041_2060,severe,heat+wet,0,570623,0
Isiolo,ssp585,2041_2060,severe,no hazard,4204,570623,0.74
Isiolo,ssp585,2041_2060,severe,wet,0,570623,0
Kajiado,historic,historic,severe,any,9094613,9331937,97.46
Kajiado,historic,historic,severe,dry,9090865,9331937,97.42
Kajiado,historic,historic,severe,dry+heat,3748,9331937,0.04
Kajiado,historic,historic,severe,dry+heat+wet,0,9331937,0
Kajiado,historic,historic,severe,dry+wet,0,9331937,0
Kajiado,historic,historic,severe,heat,0,9331937,0
Kajiado,historic,historic,severe,heat+wet,0,9331937,0
Kajiado,historic,historic,severe,no hazard,237324,9331937,2.54
Kajiado,historic,historic,severe,wet,0,9331937,0
Kajiado,ssp245,2021_2040,severe,any,9074120,9331937,97.24
Kajiado,ssp245,2021_2040,severe,dry,9061901,9331937,97.11
Kajiado,ssp245,2021_2040,severe,dry+heat,12219,9331937,0.13
Kajiado,ssp245,2021_2040,severe,dry+heat+wet,0,9331937,0
Kajiado,ssp245,2021_2040,severe,dry+wet,0,9331937,0
Kajiado,ssp245,2021_2040,severe,heat,0,9331937,0
Kajiado,ssp245,2021_2040,severe,heat+wet,0,9331937,0
