admin0_name,admin1_name,severity,vop_total,exp_hist,exp_2050,d_pp,yw_base,yw_pct,irr_pct
Gambia,Upper River,extreme,4067299.8,3.2252847454225,86.6107042318346,83.3854194864121,5.66425144096174,-23.7023912799878,-12.9869374984012
Gambia,West Coast,extreme,2503106.18,0,22.5058770778953,22.5058770778953,6.49419951106634,-19.2362220635149,-10.902986279751
Ghana,Ashanti,extreme,67863428.42,0,0,0,6.34572682139283,-21.2718433214242,-17.0230164727548
Ghana,Central,extreme,56519480.18,0.387064777141055,0.402052529988431,0.0149877528473759,5.65059831768759,-21.601174755492,-16.9440635243311
Ghana,Eastern,extreme,135293797.24,0.318220797097054,0.0628683662778094,-0.255352430819245,5.87481298379028,-22.3916115483103,-16.1540805554506
Ghana,Greater Accra,extreme,6564530.23,4.82401617335533,1.95438204265837,-2.86963413069697,5.4401225357925,-29.0367611955711,-14.5912261342326
Ghana,Northern,extreme,80990565.05,0.184807946342387,0.106325965187225,-0.0784819811551617,7.74886331197103,-17.7937550486817,-16.1048831249765
Ghana,Upper East,extreme,28129411.34,0,0.466991642349811,0.466991642349811,7.04050504581703,-17.8867962176604,-14.9890786056411
Ghana,Upper West,extreme,41990434.78,0.0455056016926529,0.00226003851822941,-0.0432455631744235,7.24758671300037,-20.2088380647186,-15.15773668055
Ghana,Volta,extreme,40375365.9,0.434794821265013,0.228012794306342,-0.206782026958671,6.10101052095976,-24.8880652590938,-16.2001850031161
Ghana,Western,extreme,28331132.36,0,0,0,5.66066092628037,-21.5351331472011,-17.6731787022557
Guinea,Boke,extreme,9392257.59,3.22790337780759,22.6609628154374,19.4330594376298,7.04690719691677,-15.3363721822391,-12.8854678547114
Guinea,Faranah,extreme,11417702.82,0.0910428320291489,0.557073528736317,0.466030696707168,8.3350133109274,-20.2749380549853,-14.7542498401845
Guinea,Kankan,extreme,21101358.72,0,4.51106022427735,4.51106022427735,7.09088799260558,-24.7124728807222,-15.6146062144566
Guinea,Kindia,extreme,7980396.85,4.57900787227142,8.22257354281824,3.64356567054682,6.96127287343807,-14.8283315343976,-12.587200392273
Guinea,Labe,extreme,25365080.61,0.333596416668356,1.0307004500389,0.697104033370545,9.56789678141177,-17.0854176377307,-15.4761026274342
Guinea,Mamou,extreme,10177597.27,0.635454501531873,0.744664953715544,0.109210452183671,9.26455639637826,-16.1478931340995,-15.1952936655595
Guinea,Nzerekore,extreme,11881647.4,0.28884041787,0.611051629086384,0.322211211216384,6.65270449488221,-14.9968217828693,-11.0869424239714
Guinea-Bissau,Biombo,extreme,527946.32,0,0,0,7.0678963940467,-18.4880790473161,-12.7465119175488
Guinea-Bissau,Cacheu,extreme,1890686.08,0,0,0,7.0678963940467,-18.4880790473161,-12.7465119175488
Guinea-Bissau,Oio,extreme,1216889.26,0,2.90749546100851,2.90749546100851,7.04417737475168,-19.1359742388271,-12.6730978480242
Guinea-Bissau,Quinara,extreme,298663.35,0.0455362199613712,0.72020889071257,0.674672670751199,6.5813992820701,-14.8779256900317,-11.5694017753681
Guinea-Bissau,Tombali,extreme,740541.4,0.414291489982869,3.58697028957463,3.17267879959176,6.5813992820701,-14.8779256900317,-11.5694017753681
Kenya,Baringo,extreme,43302506.28,9.92793574626323,9.91884851243303,-0.00908723383019883,5.18776338770249,2.11759327606153,-12.1486721262253
Kenya,Bomet,extreme,19752825.96,0,0,0,12.3006721166437,-9.32305881130406,-9.90832003893061
Kenya,Bungoma,extreme,107350362.73,0,0.131583160417701,0.131583160417701,8.9254961915115,-8.34307454281547,-10.3227551977321
Kenya,Busia,extreme,20551755.92,0,0,0,8.76695985735805,-12.3490888037872,-11.6597856549725
Kenya,Elgeyo-Marakwet,extreme,36466609.09,0.655224069258258,0.655097926463116,-0.000126142795143003,6.02859220113051,0.0831298707682626,-10.8020901839739
Kenya,Embu,extreme,12621554.53,50.0841555212138,44.7749679848668,-5.309187536347,3.7504526470597,-17.4292948735372,-12.4424365812508
Kenya,Homa Bay,extreme,53489217.01,0.0800591266684537,0.0197441663766093,-0.0603149602918444,5.89803344293073,-5.47475779066293,-12.1464881195331
Kenya,Isiolo,extreme,262793.21,82.6094403276249,80.3787890866739,-2.230651240951,1.38763461592367,-4.76976059224289,-11.0057127828589
Kenya,Kajiado,extreme,5552612.53,69.7184249591426,63.7417968726876,-5.97662808645501,3.45726314209299,-13.5629208185117,-12.324856560258
Kenya,Kakamega,extreme,78372885.29,0.0478315936197683,0.436874307655083,0.389042714035315,8.82792235119084,-6.53919214473449,-9.76561110114472
Kenya,Kericho,extreme,23161731.51,0,0,0,10.4436978436638,-9.58510524827718,-10.3514566350323
Kenya,Kiambu,extreme,11790820.48,28.4841415887625,28.7710597049138,0.28691811615132,3.98472839891094,-17.0676507378797,-11.3384890067258
